date,const,SP500,UST10Y,fxvol,TED,VIX
2012-05-03,5.254817113789575e-05,0.09024839104246761,-0.010794560464710784,0.00031841788238835323,-0.02773422373881962,0.0014778951632889543
2012-05-04,5.246894328098652e-05,0.09023446771532594,-0.0107961732780299,0.0003185770000793851,-0.027712753444921655,0.0014808786489415638
2012-05-07,5.2449362328939576e-05,0.0902230384680891,-0.010797353117862798,0.00031887801048396963,-0.0277344273024858,0.0014833942820161048
2012-05-08,5.244871024683721e-05,0.09021433165970985,-0.010798902976149657,0.0003191177087599337,-0.02775210660547818,0.0014865667467670817
2012-05-09,5.2372334275978994e-05,0.09019930536906179,-0.01080014859776409,0.0003194075418520857,-0.02774317206237497,0.0014892543444382077
2012-05-10,5.235806635932303e-05,0.0901841101880626,-0.010800801836674057,0.0003196207344520681,-0.027712089321144828,0.0014931662689968476
2012-05-11,5.228772547419104e-05,0.09016999595689788,-0.010801705804524832,0.00031990157044033834,-0.02769452478754271,0.0014959480519859273
2012-05-14,5.222933289384377e-05,0.09015555091161248,-0.010803201425033417,0.00032008607896669454,-0.027678528464319993,0.001498502651996238
2012-05-15,5.215241043792267e-05,0.09014447358049738,-0.010804261692089057,0.00032031941782304646,-0.027626039934018527,0.0015019232113068384
2012-05-16,5.212470634829923e-05,0.09012909423594906,-0.010804927655779738,0.0003204313397613299,-0.02765014130664256,0.001504749191157506
2012-05-17,5.205216147296295e-05,0.09011647475990203,-0.010805736490746572,0.00032060660791050793,-0.027621606005247823,0.0015066847706371824
2012-05-18,5.204359444399776e-05,0.09011023536617353,-0.010807252535954114,0.00032081789398732323,-0.02761924607867767,0.0015089406315027644
2012-05-21,5.2036082227477046e-05,0.09009612280316033,-0.010808483203087658,0.0003209952459911862,-0.02763181665472894,0.0015115320584303989
2012-05-22,5.2000070173834954e-05,0.09008592313859869,-0.010810011685479494,0.00032122884399447447,-0.02760174492777183,0.0015138279703349488
2012-05-23,5.191945195197009e-05,0.09007685100922741,-0.010811652615581677,0.0003214164900012255,-0.027581016049156415,0.0015156722353234652
2012-05-24,5.185782440967999e-05,0.09006717704505172,-0.010812919949832186,0.00032148922133397816,-0.027545087655346696,0.0015179746611781466
2012-05-25,5.180404013559586e-05,0.09005499327604854,-0.01081445689253645,0.00032162945049297586,-0.027559375644489577,0.0015206065706265684
2012-05-30,5.171974316316371e-05,0.0900435223374626,-0.010815227388391972,0.0003217568782818926,-0.027572145355886757,0.001522895477335224
2012-05-31,5.173718492516573e-05,0.09003411435470392,-0.010816206913122245,0.0003217049424224035,-0.02757796088759204,0.0015260985603258357
2012-06-01,5.175284496501543e-05,0.09002341715179307,-0.010817782562366459,0.00032180451311377475,-0.027591162150683128,0.0015282015260124366
2012-06-04,5.173473257136192e-05,0.09000819759687378,-0.010818909363734164,0.00032185447917465324,-0.02758379394116548,0.0015310816471157907
2012-06-05,5.1746876546524135e-05,0.08999418315104217,-0.010820799318180786,0.0003220435354594558,-0.027592625272105417,0.0015336850042940767
2012-06-06,5.170474334209879e-05,0.08997782079516028,-0.010821457965702263,0.00032215797520374404,-0.027574994608906056,0.0015367663502318335
2012-06-07,5.1667666209475693e-05,0.08996748151571349,-0.01082337292184257,0.00032228584161761626,-0.02757386044771174,0.001540018395197197
2012-06-08,5.161443088763539e-05,0.08995565533553031,-0.010825314563580974,0.00032252053354780497,-0.027513378065762734,0.0015434530035745185
2012-06-11,5.160721421481234e-05,0.08994489051399635,-0.010826722221132661,0.00032253851895139475,-0.02753234945964396,0.0015459763072772736
2012-06-12,5.158160576072362e-05,0.08993515818443236,-0.010828672793033851,0.0003227069049994663,-0.027549957970025955,0.0015482398434289142
2012-06-13,5.157900796137941e-05,0.08992279938630227,-0.010829117504423601,0.0003229853134654473,-0.027529751672342548,0.0015509910765228482
2012-06-14,5.149530566397576e-05,0.08991655767232487,-0.010830852634867882,0.0003230654900767523,-0.027526875968740545,0.001552768682808077
